key,state,year,confined_population,adult_male,pct_adult_male,adult_female,pct_adult_female,juvenile_male,pct_juvenile_male,juvenile_female,pct_juvenile_female,white_population,pct_white,black_population,pct_black,hispanic_population,pct_hispanic,native_american_population,pct_native_american,asian_population,pct_asian,native_hawaiian_pacific_islander_population,pct_native_hawaiian_pacific_islander,two_or_more_race_population,pct_two_or_more_races,other_population,pct_other
Tennessee - 2016,Tennessee,2016,21065,17626,0.8367434132447187,3403,0.16154759079041064,36,0.0017089959648706385,0,0.0,12272,0.5825777355803465,8408,0.39914550201756466,276,0.013102302397341562,7,0.0003323047709470686,30,0.0014241633040588653,0,0.0,1,4.747211013529551e-05,60,0.0028483266081177306
Tennessee - 2017,Tennessee,2017,22062,17895,0.8111231982594507,4135,0.187426343939806,32,0.0014504578007433597,0,0.0,13129,0.5950956395612366,8488,0.3847339316471761,374,0.016952225546188016,10,0.0004532680627322999,37,0.0016770918321095095,0,0.0,12,0.0005439216752787598,2,9.065361254645998e-05
Tennessee - 2018,Tennessee,2018,22086,17750,0.8036765371728697,4306,0.1949651362854297,30,0.0013583265417006249,0,0.0,13504,0.6114280539708412,8175,0.37014398261342024,294,0.013311600108666123,13,0.0005886081680702707,35,0.001584714298650729,0,0.0,0,0.0,3,0.00013583265417006248
Texas - 2008,Texas,2008,56835,48254,0.8490190903492566,7858,0.1382598750769772,661,0.011630157473387878,62,0.001090877100378288,18794,0.33067651975015394,17575,0.3092284683733615,17235,0.30324623911322246,15,0.0002639218791237794,159,0.0027975719187120613,2,3.5189583883170584e-05,17,0.00029911146300694996,17,0.00029911146300694996
Texas - 2009,Texas,2009,56968,49261,0.8647135233815475,7261,0.12745752001123437,402,0.007056593175115855,44,0.0007723634321022329,16619,0.29172517904788653,15544,0.2728549361044797,10610,0.18624490942283387,8,0.0001404297149276787,118,0.002071338295183261,10,0.00017553714365959837,6,0.00010532228619575902,0,0.0
Texas - 2010,Texas,2010,57633,45836,0.7953082435410268,6886,0.11948015893672029,600,0.010410702201863516,69,0.0011972307532143044,16224,0.28150538753838944,16488,0.2860860965072094,14213,0.24661218399181026,12,0.00020821404403727033,99,0.0017177658633074802,3,5.205351100931758e-05,16,0.00027761872538302707,1,1.735117033643919e-05
Texas - 2011,Texas,2011,54604,46442,0.8505237711522965,6894,0.12625448685078017,532,0.009742875979781702,74,0.0013552120723756501,16483,0.3018643322833492,16385,0.30006959197128413,15478,0.2834590872463556,7,0.000128195736576075,198,0.0036261079774375505,1,1.8313676653725e-05,3,5.494102996117501e-05,6,0.00010988205992235002
Texas - 2012,Texas,2012,50234,38628,0.7689612612971294,6068,0.1207946808934188,355,0.007066926782657164,74,0.0014731058645538878,14622,0.29107775610144526,13115,0.2610781542381654,13372,0.266194211092089,11,0.00021897519608233466,168,0.003344348449257475,14,0.0002786957041047896,47,0.0009356212923517936,22,0.00043795039216466933
Texas - 2013,Texas,2013,38797,28891,0.7446709797149265,4787,0.12338582880119597,257,0.006624223522437302,25,0.0006443797200814496,13727,0.3538160167023223,9610,0.24769956439930924,8749,0.22550712683970411,14,0.00036085264324561177,126,0.003247673789210506,7,0.00018042632162280589,35,0.0009021316081140294,3,7.732556640977395e-05
Texas - 2014,Texas,2014,51911,41352,0.7965941707923176,6777,0.1305503650478704,299,0.0057598582188746125,41,0.0007898133343607328,12986,0.2501589258538653,9592,0.18477779276068657,12193,0.23488278014293695,10,0.00019263739862456896,156,0.003005143418543276,9,0.00017337365876211208,4,7.70549594498276e-05,7,0.00013484617903719828
Texas - 2015,Texas,2015,49465,41925,0.8475689881734559,7118,0.14389972707975335,364,0.007358738501971091,58,0.0011725462448195694,20042,0.40517537652885877,15183,0.3069443040533711,13033,0.26347922773678356,63,0.0012736278176488426,268,0.005417972303649045,16,0.0003234610330536743,26,0.0005256241787122207,337,0.0068128980086930154
Texas - 2016,Texas,2016,54521,46599,0.854698189688377,7434,0.13635113075695604,376,0.006896425230645073,112,0.0020542543240219366,19463,0.3569817134682049,16117,0.29561086553804955,17720,0.32501238055061354,25,0.0004585389116120394,220,0.004035142422185947,5,9.170778232240789e-05,27,0.0004952220245410025,288,0.005282368261770694
Texas - 2017,Texas,2017,53872,45774,0.8496807246807246,7686,0.14267151767151767,362,0.00671963171963172,50,0.0009281259281259281,18857,0.3500334125334125,15179,0.28176046926046927,15507,0.28784897534897536,27,0.0005011880011880012,252,0.004677754677754678,31,0.0005754380754380754,40,0.0007425007425007425,52,0.0009652509652509653
Texas - 2018,Texas,2018,51375,43649,0.8496155717761558,7348,0.14302676399026765,316,0.0061508515815085155,62,0.0012068126520681265,17180,0.33440389294403894,15450,0.3007299270072993,17395,0.33858880778588807,27,0.0005255474452554744,213,0.004145985401459854,31,0.0006034063260340633,143,0.0027834549878345497,39,0.0007591240875912409
Utah - 2008,Utah,2008,4697,3978,0.8469235682350437,719,0.15307643176495636,0,0.0,0,0.0,2844,0.6054928677879498,269,0.05727059825420481,1223,0.2603789652969981,188,0.04002554822226954,71,0.015116031509474133,51,0.010857994464551842,0,0.0,0,0.0
Utah - 2009,Utah,2009,4748,4061,0.8553074978938501,678,0.14279696714406065,8,0.0016849199663016006,1,0.00021061499578770007,2844,0.598989048020219,296,0.062342038753159225,1270,0.2674810446503791,109,0.02295703454085931,52,0.010951979780960405,53,0.011162594776748105,2,0.00042122999157540015,101,0.02127211457455771
Utah - 2010,Utah,2010,4015,3231,0.8047322540473225,784,0.19526774595267746,0,0.0,0,0.0,1884,0.4692403486924035,339,0.08443337484433375,1353,0.336986301369863,86,0.021419676214196763,210,0.052303860523038606,113,0.028144458281444584,0,0.0,1,0.00024906600249066
Utah - 2011,Utah,2011,5081,4241,0.8346782129502066,719,0.1415075772485731,1,0.000196811651249754,0,0.0,3150,0.6199567014367251,278,0.05471363904743161,396,0.07793741389490258,141,0.02775044282621531,113,0.0222397165912222,69,0.013580003936233025,1,0.000196811651249754,0,0.0
Utah - 2012,Utah,2012,4797,3974,0.8284344381905357,814,0.16968938920158433,9,0.001876172607879925,0,0.0,2576,0.537002293099854,92,0.01917865332499479,882,0.18386491557223264,153,0.03189493433395872,46,0.009589326662497394,73,0.01521784448613717,0,0.0,4,0.0008338544923910778
Utah - 2013,Utah,2013,3252,2632,0.8093480934809348,617,0.18972939729397295,3,0.0009225092250922509,0,0.0,2543,0.781980319803198,212,0.06519065190651907,231,0.07103321033210332,119,0.036592865928659284,99,0.03044280442804428,2,0.0006150061500615006,0,0.0,0,0.0
Utah - 2014,Utah,2014,3789,3163,0.8347849036685141,618,0.16310372129849565,7,0.0018474531538664556,1,0.0002639218791237794,2953,0.7793613090525204,224,0.05911850092372658,285,0.07521773555027712,150,0.0395882818685669,103,0.027183953549749274,27,0.007125890736342043,8,0.002111375032990235,0,0.0
Utah - 2015,Utah,2015,4647,3867,0.8321497740477728,780,0.16785022595222723,0,0.0,0,0.0,3391,0.7297180976974392,334,0.0718743275231332,613,0.13191306219066065,133,0.02862061545082849,128,0.02754465246395524,10,0.002151925973746503,3,0.0006455777921239509,0,0.0
Utah - 2016,Utah,2016,4904,4022,0.8201468189233279,882,0.17985318107667211,0,0.0,0,0.0,3480,0.7096247960848288,325,0.06627243066884177,755,0.15395595432300163,129,0.02630505709624796,123,0.0250815660685155,22,0.004486133768352365,16,0.0032626427406199023,0,0.0
Utah - 2017,Utah,2017,5311,4229,0.7962718885332329,1082,0.2037281114667671,0,0.0,0,0.0,3846,0.724157409150819,364,0.06853699868198079,753,0.14178120881189982,145,0.0273018263980418,72,0.013556768970062135,31,0.00583694219544342,16,0.0030126153266804745,29,0.00546036527960836
Utah - 2018,Utah,2018,5165,4198,0.8127783155856728,961,0.1860600193610842,6,0.0011616650532429815,0,0.0,3656,0.7078412391093901,363,0.07028073572120039,703,0.136108422071636,167,0.032333010648596325,123,0.023814133591481122,37,0.007163601161665053,11,0.0021297192642787998,24,0.004646660212971926
Virginia - 2008,Virginia,2008,26696,23106,0.865522924782739,3332,0.12481270602337428,254,0.009514534012586156,4,0.00014983518130056938,9643,0.36121516332034764,13918,0.5213515133353311,2235,0.08372040755169313,17,0.0006367995205274198,126,0.004719808210967936,2,7.491759065028469e-05,23,0.0008615522924782739,17,0.0006367995205274198
Virginia - 2009,Virginia,2009,25974,22660,0.8724108724108725,3256,0.12535612535612536,53,0.0020405020405020406,5,0.0001925001925001925,9742,0.3750673750673751,13233,0.5094710094710094,1326,0.05105105105105105,83,0.0031955031955031954,130,0.005005005005005005,4,0.000154000154000154,53,0.0020405020405020406,3,0.0001155001155001155
Virginia - 2010,Virginia,2010,24755,21903,0.884790951322965,2814,0.11367400525146434,37,0.0014946475459503132,1,4.039587962027873e-05,9561,0.3862250050494849,13510,0.5457483336699657,1272,0.05138355887699455,29,0.0011714805089880832,125,0.005049484952534842,0,0.0,26,0.001050292870127247,6,0.0002423752777216724
Virginia - 2011,Virginia,2011,25136,22153,0.8813255887969447,2959,0.1177196053469128,24,0.0009548058561425843,0,0.0,10491,0.4173695098663272,12593,0.5009945894334819,1240,0.049331635900700194,30,0.0011935073201782304,116,0.004614894971355824,1,3.9783577339274344e-05,15,0.0005967536600891152,1,3.9783577339274344e-05
Virginia - 2012,Virginia,2012,26714,23533,0.8809238601482369,3168,0.11858950363105487,12,0.0004492026652691473,1,3.74335554390956e-05,10929,0.40911132739387585,13113,0.49086621247286066,1342,0.0502358313992663,13,0.0004866362207082429,163,0.006101669536572584,0,0.0,12,0.0004492026652691473,0,0.0
Virginia - 2013,Virginia,2013,25562,19930,0.7796729520381817,3012,0.11783115562162585,20,0.0007824113919098662,82,0.0032078867068304514,9371,0.3665988576793678,11340,0.44362725921289414,942,0.0368515765589547,8,0.00031296455676394646,122,0.004772709490650184,1,3.912056959549331e-05,0,0.0,5,0.00019560284797746655
Virginia - 2014,Virginia,2014,25028,20798,0.8309892919929679,4209,0.16817164775451493,20,0.000799105002397315,1,3.995525011986575e-05,10645,0.4253236375259709,11115,0.4441026050823078,883,0.03528048585584146,14,0.0005593735016781205,105,0.004195301262585904,1,3.995525011986575e-05,8,0.000319642000958926,7,0.00027968675083906027
Virginia - 2015,Virginia,2015,22774,19295,0.8472380785105822,3472,0.1524545534381312,7,0.00030736805128655484,0,0.0,10468,0.4596469658382366,10868,0.47721085448318257,827,0.03631333977342584,63,0.0027663124615789937,214,0.009396680425046105,1,4.390972161236498e-05,104,0.0045666110476859575,0,0.0
Virginia - 2016,Virginia,2016,25018,20971,0.8382364697417859,4025,0.16088416340235032,22,0.0008793668558637781,0,0.0,11724,0.46862259173395154,11521,0.4605084339275721,826,0.03301622831561276,14,0.0005595970900951316,96,0.003837237189223759,2,7.994244144216165e-05,0,0.0,0,0.0
Virginia - 2017,Virginia,2017,26074,21712,0.8327069110991793,4340,0.1664493365037969,20,0.0007670476336580502,2,7.670476336580502e-05,12736,0.48845593311344637,12326,0.47273145662345634,863,0.03309810539234487,11,0.0004218761985119276,109,0.004180409603436373,2,7.670476336580502e-05,3,0.00011505714504870752,0,0.0
Virginia - 2018,Virginia,2018,26064,21753,0.8345994475138122,4303,0.16509361571516268,8,0.0003069367710251688,0,0.0,13421,0.5149248004910988,11951,0.45852516881522404,504,0.019337016574585635,33,0.0012661141804788214,113,0.00433548189073051,2,7.67341927562922e-05,7,0.00026856967464702273,1,3.83670963781461e-05
Washington - 2008,Washington,2008,11314,9671,0.8547816864062224,1611,0.14238995934240764,31,0.002739968181014672,1,8.838607035531201e-05,7070,0.6248895174120559,1999,0.1766837546402687,1252,0.11065936008485062,565,0.04993812975075128,289,0.02554357433268517,17,0.001502563196040304,0,0.0,58,0.005126392080608096
Washington - 2009,Washington,2009,10751,9394,0.8737791833317831,1302,0.12110501348711748,54,0.005022788577806716,1,9.301460329271696e-05,6271,0.583294577248628,1979,0.18407589991628687,1128,0.10492047251418472,485,0.04511208259696772,273,0.02539298669891173,40,0.003720584131708678,0,0.0,1,9.301460329271696e-05
Washington - 2010,Washington,2010,10392,9009,0.8669168591224018,1341,0.12904157043879907,41,0.003945342571208622,1,9.622786759045419e-05,5895,0.5672632794457275,1807,0.17388375673595072,894,0.08602771362586605,474,0.04561200923787529,263,0.025307929176289455,7,0.0006735950731331793,0,0.0,2,0.00019245573518090838
Washington - 2011,Washington,2011,9855,8488,0.8612886859462202,1331,0.1350583460172501,33,0.0033485540334855404,3,0.00030441400304414006,6425,0.6519533231861999,1800,0.182648401826484,805,0.08168442415017757,458,0.04647387113140538,286,0.02902080162354135,5,0.0005073566717402334,0,0.0,9,0.0009132420091324201
Washington - 2012,Washington,2012,9612,8126,0.8454015813566376,1451,0.1509571369121931,35,0.0036412817311693717,0,0.0,6391,0.6648980441115273,1693,0.17613399916770703,794,0.08260507698709946,400,0.04161464835622139,230,0.0239284228048273,38,0.0039533915938410324,0,0.0,21,0.002184769038701623
Washington - 2013,Washington,2013,9936,8378,0.8431964573268921,1529,0.15388486312399355,28,0.002818035426731079,1,0.00010064412238325282,6438,0.6479468599033816,1760,0.17713365539452497,994,0.1000402576489533,404,0.04066022544283414,291,0.029287439613526572,1,0.00010064412238325282,0,0.0,5,0.000503220611916264
Washington - 2014,Washington,2014,9908,8285,0.8361929753734356,1612,0.1626968106580541,11,0.0011102139685102946,0,0.0,6400,0.6459426725878078,1804,0.18207509083568832,854,0.0861929753734356,489,0.049354057327412194,298,0.030076705692369803,2,0.00020185708518368994,0,0.0,7,0.0007064997981429148
Washington - 2015,Washington,2015,6927,5766,0.8323949761801646,1156,0.16688321062509023,5,0.0007218131947452,0,0.0,4465,0.6445791829074635,972,0.14032048505846687,1012,0.14609499061642847,279,0.04027717626678216,153,0.02208748375920312,25,0.003609065973726,0,0.0,3,0.00043308791684711995
Washington - 2016,Washington,2016,9352,7915,0.8463430282292558,1406,0.1503421727972626,31,0.003314798973481608,0,0.0,5682,0.6075705731394354,1730,0.18498716852010266,1189,0.12713857998289135,346,0.03699743370402053,303,0.032399486740804104,1,0.000106928999144568,0,0.0,0,0.0
Washington - 2017,Washington,2017,10138,8531,0.8414874728743342,1565,0.1543696981653186,42,0.004142828960347208,0,0.0,6519,0.6430262379167488,1862,0.18366541724205956,926,0.09133951469717894,355,0.03501676859341093,315,0.031071217202604064,51,0.005030578023278753,0,0.0,0,0.0
Washington - 2018,Washington,2018,9696,8106,0.8360148514851485,1584,0.16336633663366337,5,0.0005156765676567656,1,0.00010313531353135314,6109,0.6300536303630363,1818,0.1875,905,0.09333745874587458,397,0.040944719471947194,301,0.031043729372937295,35,0.0036097359735973596,24,0.0024752475247524753,0,0.0
West Virginia - 2008,West Virginia,2008,3907,3420,0.8753519324289737,487,0.12464806757102637,0,0.0,0,0.0,3139,0.803429741489634,649,0.1661121064755567,75,0.01919631430765293,1,0.0002559508574353724,0,0.0,0,0.0,40,0.010238034297414897,3,0.0007678525723061172
West Virginia - 2009,West Virginia,2009,4003,3406,0.8508618536097926,597,0.14913814639020734,0,0.0,0,0.0,3235,0.8081438920809393,664,0.16587559330502125,72,0.017986510117411942,4,0.0009992505620784412,6,0.0014988758431176618,1,0.0002498126405196103,20,0.004996252810392206,0,0.0
West Virginia - 2010,West Virginia,2010,4301,3700,0.8602650546384562,601,0.13973494536154382,0,0.0,0,0.0,3315,0.7707509881422925,584,0.13578237619158334,58,0.013485235991629853,2,0.00046500813764240875,3,0.0006975122064636131,0,0.0,0,0.0,2,0.00046500813764240875
West Virginia - 2011,West Virginia,2011,4482,3792,0.8460508701472557,690,0.1539491298527443,0,0.0,0,0.0,3820,0.8522980812137438,562,0.1253904506916555,61,0.013609995537706381,2,0.0004462293618920125,18,0.004016064257028112,0,0.0,18,0.004016064257028112,1,0.00022311468094600624
West Virginia - 2012,West Virginia,2012,4792,3999,0.8345158597662772,793,0.16548414023372288,0,0.0,0,0.0,3735,0.779424040066778,478,0.09974958263772955,43,0.008973288814691152,4,0.0008347245409015025,3,0.0006260434056761269,0,0.0,0,0.0,1,0.00020868113522537563
West Virginia - 2013,West Virginia,2013,4295,3450,0.8032596041909197,845,0.19674039580908032,0,0.0,0,0.0,3300,0.7683352735739232,633,0.14738067520372528,47,0.010942956926658906,2,0.00046565774155995343,6,0.0013969732246798604,0,0.0,0,0.0,0,0.0
West Virginia - 2014,West Virginia,2014,4255,3384,0.7952996474735605,871,0.20470035252643948,0,0.0,0,0.0,3462,0.8136310223266745,749,0.17602820211515863,37,0.008695652173913044,3,0.0007050528789659225,2,0.0004700352526439483,0,0.0,0,0.0,0,0.0
West Virginia - 2015,West Virginia,2015,4206,3376,0.8026628625772706,830,0.19733713742272943,0,0.0,0,0.0,3233,0.7686638135996195,671,0.15953399904897764,59,0.014027579648121732,4,0.0009510223490252021,3,0.0007132667617689016,1,0.00023775558725630053,7,0.0016642891107941037,0,0.0
West Virginia - 2016,West Virginia,2016,4171,3338,0.8002877007911772,833,0.19971229920882283,0,0.0,0,0.0,3571,0.8561496044114121,528,0.12658834811795733,37,0.008870774394629586,3,0.0007192519779429394,1,0.0002397506593143131,1,0.0002397506593143131,22,0.005274514504914889,0,0.0
West Virginia - 2017,West Virginia,2017,5179,4144,0.8001544699748986,1035,0.19984553002510136,0,0.0,0,0.0,4370,0.8437922378837613,707,0.13651284031666344,58,0.011199073180150608,3,0.0005792624058698591,3,0.0005792624058698591,0,0.0,27,0.005213361652828732,0,0.0
West Virginia - 2018,West Virginia,2018,5783,4606,0.7964724191596058,1177,0.20352758084039427,0,0.0,0,0.0,4849,0.8384921321113609,817,0.14127615424520146,65,0.011239840913020924,3,0.0005187618882932734,7,0.0012104444060176379,1,0.00017292062943109114,31,0.005360539512363825,0,0.0
Wisconsin - 2008,Wisconsin,2008,9835,8541,0.8684290798169801,1092,0.1110320284697509,195,0.019827147941026944,7,0.0007117437722419929,4612,0.46893746822572446,4073,0.414133197763091,774,0.07869852567361464,221,0.022470767666497204,94,0.009557702084392475,0,0.0,0,0.0,52,0.0052872394509405184
Wisconsin - 2009,Wisconsin,2009,9638,8440,0.8757003527702842,1022,0.10603859721934011,163,0.016912222452791035,13,0.0013488275575845611,4524,0.4693919900394273,3933,0.40807221415231376,856,0.08881510686864495,211,0.021892508819257108,60,0.00622535795808259,1,0.00010375596596804317,0,0.0,49,0.005084042332434115
Wisconsin - 2010,Wisconsin,2010,8779,7745,0.8822189315411778,919,0.10468162660895318,111,0.012643809089873562,4,0.00045563275999544367,3577,0.40744959562592553,3222,0.36701218817632986,730,0.08315297869916848,54,0.00615104225993849,50,0.0056954094999430455,0,0.0,2,0.00022781637999772184,0,0.0
Wisconsin - 2011,Wisconsin,2011,8545,7179,0.8401404330017554,916,0.10719719133996489,134,0.015681685196021065,28,0.0032767700409596255,4454,0.5212404915155061,2545,0.2978349912229374,765,0.08952603861907549,206,0.024107665301345817,126,0.014745465184318315,0,0.0,0,0.0,43,0.005032182562902282
Wisconsin - 2012,Wisconsin,2012,8180,7059,0.862958435207824,993,0.12139364303178483,112,0.013691931540342298,16,0.0019559902200488996,3793,0.4636919315403423,3244,0.39657701711491444,797,0.09743276283618582,190,0.023227383863080684,63,0.007701711491442543,3,0.0003667481662591687,1,0.00012224938875305622,0,0.0
Wisconsin - 2013,Wisconsin,2013,8236,7188,0.8727537639630889,958,0.11631860126274891,78,0.00947061680427392,12,0.0014570179698882952,3423,0.4156143759106362,3234,0.3926663428848956,567,0.06884409907722196,181,0.021976687712481787,59,0.0071636716852841184,16,0.001942690626517727,1,0.00012141816415735794,0,0.0
Wisconsin - 2014,Wisconsin,2014,7582,6536,0.8620416776576101,957,0.12621999472434714,81,0.010683197045634397,8,0.0010551305724083356,3375,0.44513321023476654,2821,0.3720654180954893,766,0.10102875230809813,180,0.02374043787918755,82,0.010815088367185439,2,0.0002637826431020839,0,0.0,0,0.0
Wisconsin - 2015,Wisconsin,2015,7632,6567,0.8604559748427673,1022,0.13390985324947588,34,0.004454926624737945,9,0.0011792452830188679,3575,0.4684224318658281,3162,0.4143081761006289,601,0.07874737945492663,181,0.023715932914046122,67,0.008778825995807128,3,0.00039308176100628933,2,0.0002620545073375262,21,0.002751572327044025
Wisconsin - 2016,Wisconsin,2016,7676,6491,0.8456227201667535,1134,0.14773319437206878,47,0.006122980719124544,4,0.0005211047420531526,4008,0.522146951537259,2880,0.3751954142782699,485,0.06318394997394476,176,0.022928608650338717,87,0.011334028139656071,0,0.0,2,0.0002605523710265763,0,0.0
Wisconsin - 2017,Wisconsin,2017,7321,6148,0.8397759868870373,1107,0.15120885124982925,58,0.007922414970632428,8,0.0010927468925010244,3704,0.5059418112279743,2869,0.3918863543231799,467,0.0637890998497473,194,0.026499112143149844,69,0.009424941947821336,12,0.0016391203387515366,2,0.0002731867231252561,2,0.0002731867231252561
Wisconsin - 2018,Wisconsin,2018,8356,7088,0.8482527525131642,1134,0.1357108664432743,123,0.014719961704164673,11,0.0013164193393968406,4253,0.5089755864049784,3309,0.39600287218764957,415,0.0496649114408808,258,0.0308760172331259,79,0.00945428434657731,10,0.0011967448539971278,20,0.0023934897079942556,2,0.00023934897079942556
Wyoming - 2008,Wyoming,2008,767,655,0.8539765319426337,112,0.14602346805736635,0,0.0,0,0.0,594,0.7744458930899609,36,0.0469361147327249,103,0.13428943937418514,29,0.03780964797913951,2,0.002607561929595828,2,0.002607561929595828,0,0.0,0,0.0
Wyoming - 2009,Wyoming,2009,693,595,0.8585858585858586,93,0.1341991341991342,4,0.005772005772005772,1,0.001443001443001443,461,0.6652236652236653,42,0.06060606060606061,86,0.1240981240981241,21,0.030303030303030304,2,0.002886002886002886,2,0.002886002886002886,0,0.0,0,0.0
Wyoming - 2010,Wyoming,2010,679,575,0.8468335787923417,101,0.1487481590574374,3,0.004418262150220913,0,0.0,533,0.7849779086892489,45,0.0662739322533137,78,0.11487481590574374,21,0.030927835051546393,0,0.0,2,0.0029455081001472753,0,0.0,0,0.0
Wyoming - 2011,Wyoming,2011,636,523,0.8223270440251572,110,0.17295597484276728,2,0.0031446540880503146,1,0.0015723270440251573,464,0.7295597484276729,40,0.06289308176100629,97,0.15251572327044025,29,0.04559748427672956,2,0.0031446540880503146,1,0.0015723270440251573,1,0.0015723270440251573,0,0.0
Wyoming - 2012,Wyoming,2012,588,505,0.858843537414966,83,0.141156462585034,0,0.0,0,0.0,438,0.7448979591836735,45,0.07653061224489796,63,0.10714285714285714,23,0.0391156462585034,0,0.0,0,0.0,0,0.0,0,0.0
Wyoming - 2013,Wyoming,2013,462,360,0.7792207792207793,101,0.21861471861471862,1,0.0021645021645021645,0,0.0,358,0.7748917748917749,22,0.047619047619047616,47,0.10173160173160173,28,0.06060606060606061,2,0.004329004329004329,1,0.0021645021645021645,1,0.0021645021645021645,0,0.0
Wyoming - 2014,Wyoming,2014,444,110,0.24774774774774774,17,0.038288288288288286,0,0.0,0,0.0,100,0.22522522522522523,7,0.015765765765765764,17,0.038288288288288286,3,0.006756756756756757,0,0.0,0,0.0,0,0.0,0,0.0
Wyoming - 2015,Wyoming,2015,504,404,0.8015873015873016,100,0.1984126984126984,0,0.0,0,0.0,373,0.7400793650793651,72,0.14285714285714285,39,0.07738095238095238,16,0.031746031746031744,1,0.001984126984126984,1,0.001984126984126984,0,0.0,0,0.0
Wyoming - 2016,Wyoming,2016,495,398,0.804040404040404,97,0.19595959595959597,0,0.0,0,0.0,416,0.8404040404040404,37,0.07474747474747474,19,0.03838383838383838,14,0.028282828282828285,4,0.00808080808080808,0,0.0,0,0.0,0,0.0
Wyoming - 2017,Wyoming,2017,320,246,0.76875,74,0.23125,0,0.0,0,0.0,241,0.753125,23,0.071875,27,0.084375,19,0.059375,1,0.003125,3,0.009375,0,0.0,0,0.0
Wyoming - 2018,Wyoming,2018,337,273,0.8100890207715133,64,0.18991097922848665,0,0.0,0,0.0,267,0.7922848664688428,23,0.06824925816023739,25,0.07418397626112759,13,0.03857566765578635,0,0.0,2,0.005934718100890208,0,0.0,0,0.0
